id,name,source,prescription_required,retail_price,discounted_price,manufacturer,quantity,packaging_form,salts
source_6-75935,dolopar 250mg suspension 60ml,source_6,False,45.02,39.62,micro labs,60ml suspension in bottle,bottle,paracetamol acetaminophen2500mg5ml
source_7-90536,dolopar 250 suspension,source_7,False,59.63,75.03,micro labs,1000 ml in 1 bottle,,paracetamol 250mg5ml
source_1-65229,dolopar250 suspension 100 ml,source_1,False,75.0,66.0,micro labs,100,bottle suspension,paracetamol250mg
source_1-65230,dolopar250 suspension 60 ml,source_1,False,45.0,39.6,micro labs,60,bottle suspension,paracetamol250mg
source_6-75936,dolopar 650mg strip of 10 tablets,source_6,False,32.42,32.42,micro labs,10 tablets in strip,strip,paracetamol acetaminophen6500mg
source_6-75937,dolopar 650mg strip of 15 tablets,source_6,False,30.07,26.46,micro labs,15 tablets in strip,strip,paracetamol acetaminophen6500mg
source_7-90538,dolopar 650 tablet,source_7,False,33.6,25.2,micro labs,150 tablets in 1 strip,,paracetamol 650mg
source_1-65231,dolopar650 tablet 15s,source_1,False,33.5,29.5,micro labs,15,strip tablet,paracetamol650mg
source_2-39715,dolopar cc tablet,source_2,True,20.17,16.54,micro labs,,,paracetamol na caffeine na phenylephrine na
source_6-75938,dolopar cc tablets,source_6,True,20.17,17.75,micro labs,10 tablets in strip,strip,caffeine300mg phenylephrine100mg chlorpheniramine chlorphenamine20mg paracetamol acetaminophen5000mg
source_2-39716,dolopar drops,source_2,True,33.5,27.47,micro labs,,,paracetamolacetaminophen 100m000mgl
source_1-65232,dolopar drops 15 ml,source_1,False,30.0,26.4,micro labs,15,bottle oral drops,paracetamol100mg
source_6-75940,dolopar gel,source_6,False,104.0,91.52,micro labs,30g gel in tube,tube,diclofenac116 menthol50 methyl salicylate100 linseed oil30
source_1-65233,dolopar gel 30 gm,source_1,False,104.0,91.52,micro labs,30,tube gel,capsaicin0025ww diclofenac sodium1ww linseed oil3ww menthol5ww methyl salicylate10ww
source_7-90540,dolopar m ds suspension,source_7,True,63.0,55.8,micro labs,600 ml in 1 bottle,,mefenamic acid 100mg5ml paracetamol 250mg5ml
source_7-90541,dolopar m suspension,source_7,True,56.5,50.4,micro labs,600 ml in 1 bottle,,mefenamic acid 50mg5ml paracetamol 125mg5ml
source_6-75941,dolopar m suspension 60ml,source_6,True,55.65,48.97,micro labs,60ml suspension in bottle,bottle,paracetamol acetaminophen1250mg5ml mefenamic acid500mg5ml
source_1-65234,dolopar m suspension 60 ml,source_1,True,56.5,49.7,micro labs,60,bottle suspension,mefenamic acid50mg paracetamol125mg
source_6-75942,dolopar mds suspension 60ml,source_6,True,53.0,46.64,micro labs,60ml suspension in bottle,bottle,mefenamic acid1000mg5ml paracetamol acetaminophen2500mg5ml
source_1-65235,doloparmds suspension 60ml,source_1,True,63.0,55.4,micro labs,60,bottle suspension,mefenamic acid100mg paracetamol250mg
source_2-39718,dolopar ointment,source_2,True,76.18,62.47,micro labs,,,caffeine naparacetamolacetaminophen na
source_6-75943,dolopar ointment 30 gm,source_6,False,76.18,76.18,micro labs,30g ointment in tube,tube,menthol50 methyl salicylate100 capsaicin0025 linseed oil10 diclofenac116
source_7-90542,dolopar oral suspension,source_7,False,40.32,36.0,micro labs,600 ml in 1 bottle,,paracetamol 120mg5ml
source_6-75944,dolopar plus 10 mg capsule 10,source_6,True,26.66,26.66,micro labs,10 capsules in strip,strip,caffeine paracetamol
source_2-39719,dolopar plus capsule,source_2,True,26.66,21.86,micro labs,,,caffeine naparacetamolacetaminophen 10mg
source_6-75945,dolopar strip of 10 tablets,source_6,False,53.0,46.64,micro labs,10 tablets in strip,strip,caffeine250mg paracetamol acetaminophen5000mg
source_6-75946,dolopar strip of 15 tablets,source_6,False,58.0,46.4,micro labs,15 tablets in strip,strip,caffeine250mg paracetamol acetaminophen5000mg
source_2-39720,dolopar tablet,source_2,True,49.0,40.18,micro labs,,,paracetamol 500mg caffeine 25mg
source_1-65236,dolopar tablet 10s,source_1,False,32.5,28.6,micro labs,10,strip tablet,caffeine25mg paracetamol500mg
source_1-65237,dolopar tablet 15s,source_1,False,58.0,51.0,micro labs,15,strip tablet,caffeine25mg paracetamol500mg
source_7-90544,dolopax d capsule,source_7,True,59.63,52.05,acron pharmaceuticals,,,diclofenac 50mg paracetamol 250mg dextropropoxyphene 325mg
source_6-75947,dolopax d capsules,source_6,True,16.0,14.08,acron pharmaceuticals,10 capsules in strip,strip,dextropropoxyphene diclofenac paracetamol
source_6-75948,dolopee gel 10gm,source_6,False,4.26,3.75,agron remedies,10g gel in tube,tube,diclofenac linseed oil menthol methyl salicylate
source_6-75949,dolopee gel 30gm,source_6,False,48.0,48.0,agron remedies,30g gel in tube,tube,diclofenac linseed oil menthol methyl salicylate
source_7-90545,dolopee tablet,source_7,True,59.63,52.05,agron remedies pvt,,,diclofenac 50mg paracetamol 325mg chlorpheniramine maleate 4mg magnesium trisilicate 100mg
source_6-75950,dolopee tablets,source_6,True,4.26,3.75,agron remedies,10 tablets in strip,strip,chlorpheniramine diclofenac sodium magnesium trisilicate paracetamol
source_7-90546,dolopent 30mg injection,source_7,True,59.63,52.05,modi mundi pharma pvt,,,pentazocine 30mg
source_1-65238,dolopent injection 1 ml,source_1,True,30.0,26.4,modi mundipharma pvt,1,vial injection,pentazocine30mg
source_6-75951,dolophob gel,source_6,True,459.0,403.92,zydus healthcare,20g gel in tube,tube,heparin001mg diclofenac2000 iu
source_6-75952,dolopic dt tablets,source_6,True,32.5,27.62,salud care india pvt,10 tablets in strip,strip,piroxicam
source_7-90547,dolopir 20mg injection,source_7,True,59.63,52.05,bmw pharmaco india pvt,,,piroxicam 20mg
source_6-75953,dolopir injection,source_6,True,26.0,22.1,bmw pharmaco india pvt,2ml injection,injection,piroxicam200mg
source_6-75954,dolopir md 20mg tablets,source_6,True,62.0,54.56,bmw pharmaco india pvt,10 tablets in strip,strip,piroxicam200mg
source_7-90548,dolopir md tablet,source_7,True,32.0,31.0,bmw pharmaco india pvt,100 tablet md in 1 strip,,piroxicam 20mg
source_7-90549,doloplan 20mg tablet,source_7,True,48.55,47.1,health plan,100 tablets in 1 strip,,duloxetine 20mg
source_7-90550,doloplus 50mg325mg tablet,source_7,True,10.0,9.7,mankind pharma,100 tablets in 1 strip,,diclofenac 50mg paracetamol 325mg
source_6-75955,dolopolo 650mg strip of 10 tablets,source_6,False,22.84,20.1,elfin drug pvt,10 tablets in strip,strip,paracetamol acetaminophen6500mg
source_2-39723,dolopolo 650mg tablet,source_2,False,17.9,14.68,dawson healthcare pvt,,,paracetamol 650mg
source_1-65240,dolopolo 650 tablet 10s,source_1,False,224.0,197.1,dawson healthcare pvt,10,strip tablet,paracetamol650mg
source_1-65241,dolopot mr tablet,source_1,True,38.0,33.44,oyster labs,10,strip tablet,chlorzoxazone250mg diclofenac50mg paracetamol500mg
source_7-90553,dolopred 1 eye drop,source_7,True,34.16,33.1,doeshealth systems pvt,100 ml in 1 bottle,,prednisolone 1 wv
source_6-75956,dolopred eye drop 10ml,source_6,True,34.16,30.06,doeshealth systems pvt,10ml eye drop in bottle,bottle,prednisolon10
source_1-65243,doloprex 20mg injection,source_1,True,25.0,22.0,aarotax pharmaceutical pvt,2,vial injection,piroxicam20mg
source_1-65244,dolopyrin250 suspension 60 ml,source_1,False,45.0,39.6,micro labs,60,bottle suspension,paracetamol250mg
source_7-90555,doloqueen 100mg500mg tablet,source_7,True,15.0,14.5,raddison health care pvt,100 tablets in 1 strip,,nimesulide 100mg paracetamol 500mg
source_7-90556,doloqueen a 100mg500mg tablet,source_7,True,37.0,35.9,raddison health care pvt,100 tablets in 1 strip,,aceclofenac 100mg paracetamol 500mg
source_6-75957,doloquik 500mg tablets,source_6,False,9.52,8.38,micro labs,10 tablets in strip,strip,paracetamol acetaminophen5000mg
source_6-75958,doloquik suspension 60ml,source_6,False,13.75,12.1,micro labs,60ml suspension in bottle,bottle,paracetamol acetaminophen2500mg
source_2-39726,doloquik syrup,source_2,True,28.0,22.96,micro labs,,,paracetamolacetaminophen 250mg5ml
source_7-90557,doloquit 1 ointment,source_7,True,70.0,67.9,3m india,300 gm in 1 tube,,diclofenac 1 ww
source_1-65246,doloquit 30gm ointment,source_1,True,70.0,61.6,3m india,30,tube ointment,diclofenac116 ww
source_2-39727,doloral 100mg15mg tablet,source_2,True,55.0,45.1,biomiicron pharmaceuticals,,,aceclofenac 100mgserratiopeptidase 15mg
source_6-75959,doloral 25mg injection 1ml,source_6,True,59.63,52.05,biomiicron pharmaceuticals,1ml injection,injection,aceclofenac
source_7-90558,doloral p 100 mg650 mg tablet,source_7,True,38.7,37.5,biomiicron pharmaceuticals,100 tablets in 1 strip,,aceclofenac 100mg paracetamol 650mg
source_6-75960,doloral p strip of 10 tablets,source_6,True,60.0,52.8,biomiicron pharmaceuticals,10 tablets in strip,strip,aceclofenac1000mg paracetamol acetaminophen3250mg
source_2-39728,doloral p tablet,source_2,True,35.2,28.86,biomiicron pharmaceuticals,,,aceclofenac 100mgparacetamolacetaminophen 650mg
source_1-65247,doloral p tablet 10s,source_1,True,66.0,58.1,biomiicron pharma india pvt,10,strip tablet,aceclofenac100mg paracetamol325mg
source_7-90559,doloral sp 100mg325mg15mg tablet,source_7,True,106.0,103.0,biomiicron pharmaceuticals,100 tablets in 1 strip,,aceclofenac 100mg paracetamol 325mg serratiopeptidase 15mg
source_1-65248,doloralsp tablet 10s,source_1,True,106.0,93.28,biomiicron pharma india pvt,10,strip tablet,aceclofenac100mg paracetamol325mg serratiopeptidase15mg
source_6-75961,doloral tablet,source_6,True,55.0,55.0,biomiicron pharmaceuticals,10 tablets in strip,strip,aceclofenac1000mg serratiopeptidase150mg
source_1-65249,doloral tab 10s,source_1,False,55.0,48.4,biomiicron pharma india pvt,10,strip tablet,unknown
source_6-75962,doloran injection,source_6,True,59.63,52.05,novus life sciences pvt,,injection,tramadol
source_1-65250,dolorap tablet 10s,source_1,True,55.0,48.4,veritaz healthcare,10,strip tablet,aceclofenac100mg paracetamol500mg
source_6-75963,dolorap tablets,source_6,True,25.0,22.0,veritaz healthcare,10 tablets in strip,strip,aceclofenac1000mg paracetamol acetaminophen5000mg
source_7-90560,dolorasep tablet,source_7,True,90.0,87.3,cavalry laboratories pvt,100 tablets in 1 strip,,aceclofenac 100mg paracetamol 325mg serratiopeptidase 15mg
source_7-90561,dolorel 50mg325mg tablet,source_7,True,25.0,24.2,biogenetic pharmaceuticals,100 tablets in 1 strip,,diclofenac 50mg paracetamol 325mg
source_7-90562,dolorest 375mg325mg tablet,source_7,True,59.63,52.05,nova indus pharmaceuticals,,,tramadol 375mg paracetamol 325mg
source_7-90563,doloretard 100mg325mg tablet,source_7,True,48.0,46.5,mars therapeutics chemicals,100 tablets in 1 strip,,aceclofenac 100mg paracetamol 325mg
source_1-65252,doloretard tablet 15s,source_1,True,56.0,49.28,mars therapeutics and chemicals,15,strip tablet,aceclofenac100mg paracetamol325mg
source_2-39731,dolorgesic mr 100mg325mg250mg tablet,source_2,True,85.0,69.7,medieos lifesciences llp,,,aceclofenac 100mgparacetamolacetaminophen 325mg
source_2-39732,dolorgesic p 100mg325mg tablet,source_2,True,54.0,44.28,medieos lifesciences llp,,,aceclofenac 100mgparacetamolacetaminophen 325mg
source_1-65253,dolorgesicp tablet 10s,source_1,True,56.0,49.28,medieos life sciences llp,10,strip tablet,aceclofenac100mg paracetamol325mg
source_2-39733,dolorgesic sp 100mg325mg15mg tablet,source_2,True,85.0,69.7,medieos lifesciences llp,,,aceclofenac 100mgparacetamolacetaminophen 325mg
source_1-65254,dolorgesicsp tablet 10s,source_1,True,94.0,82.7,medieos life sciences llp,10,strip tablet,aceclofenac100mg paracetamol325mg serratiopeptidase15mg
source_2-39734,dolorid 100mg500mg tablet,source_2,True,36.0,29.52,the pharmed research lab pvt,,,aceclofenac 100mgparacetamolacetaminophen 500mg
source_1-65256,dolorid 50mg325mg tablet,source_1,True,38.0,33.44,stride healthcare,10,strip tablet,diclofenac50mg paracetamol325mg
source_1-65257,dolorid mr 250mg50mg325mg tablet,source_1,True,63.0,55.44,stride healthcare,10,strip tablet,chlorzoxazone250mg diclofenac50mg paracetamol325mg
source_6-75964,doloridmr 50325250 mg tablet 10,source_6,True,92.0,92.0,pride pharma,10 tablets in strip,strip,unknown
source_6-75965,doloride th 4 strip of 10 tablets,source_6,True,154.0,130.9,univentis medicare,10 tablets in strip,strip,aceclofenac1000mg thiocolchicoside40mg
source_1-65258,dolorideth8 tablet 10s,source_1,True,247.5,247.5,univentis medicare,10,strip tablet,aceclofenac100mg thiocolchicoside8mg
source_7-90571,dolorin 50mg10mg650mg tablet,source_7,True,59.63,52.05,embiotic laboratories pvt,,,caffeine 50mg domperidone 10mg paracetamol 650mg
source_1-65259,dolorin plus tablet 10s,source_1,False,49.5,43.56,embiotic laboratories pvt,10,strip tablet,unknown
source_6-75966,dolorin suspension 60ml,source_6,False,33.5,28.47,embiotic laboratories pvt,60ml suspension in bottle,bottle,paracetamol
source_2-39735,dolorin tablet,source_2,True,54.0,44.28,embiotic laboratories pvt,,,caffeine 50mg domperidone 10mg paracetamolaceta
source_6-75967,dolorin tablets,source_6,True,49.5,43.56,embiotic laboratories pvt,10 tablets in strip,strip,caffeine domperidone paracetamol
source_2-39736,doloriso oral suspension sugar free,source_2,True,180.0,147.6,maxamus international,,,sucralfate 1000mgoxetacaineoxethazaine 10mg
source_1-65261,dolornilaq injection,source_1,True,22.35,19.668,lancer therapeutics,1,ampoule injection,unknown
source_7-90575,doloroff 125mg tablet,source_7,True,59.63,52.05,indoco remedies,,,rofecoxib 125mg
source_6-75968,doloroff 125mg tablets,source_6,True,12.0,10.56,indoco remedies,10 tablets in strip,strip,rofecoxib125mg
source_7-90576,doloroff 25mg tablet,source_7,True,59.63,52.05,indoco remedies,,,rofecoxib 25mg
source_6-75969,doloroff 25mg tablets,source_6,True,27.0,23.76,indoco remedies,10 tablets in strip,strip,rofecoxib250mg
source_2-39738,doloroff 50mg tablet,source_2,True,48.2,39.52,indoco remedies,,,rofecoxib 50mg
source_6-75970,doloroff 50mg tablets,source_6,True,489.0,430.32,indoco remedies,10 tablets in strip,strip,rofecoxib500mg
source_1-65262,doloroff ap 100 mg500 mg tablet,source_1,True,26.75,23.54,indoco remedies,10,strip tablet,unknown
source_6-75971,doloroff ap tablets,source_6,True,333.0,293.04,indoco remedies,10 tablets in strip,strip,aceclofenac1000mg paracetamol acetaminophen5000mg
source_2-39740,doloroff asp 100 mg500 mg15 mg tablet,source_2,True,47.48,38.93,indoco remedies,,,aceclofenac 100mgparacetamolacetaminophen 500mg
source_2-39741,doloroff asp 100mg500mg15mg tablet,source_2,True,55.0,45.1,indoco remedies,,,aceclofenac 100mgparacetamolacetaminophen 500mg
source_6-75972,doloroff asp tablets,source_6,True,48.0,42.24,indoco remedies,10 tablets in strip,strip,aceclofenac paracetamol serratiopeptidase
source_6-75973,doloron gel 10gm,source_6,True,14.0,11.9,agron remedies,10g gel in tube,tube,diclofenac linseed oil menthol methyl salicylate
source_6-75974,doloron gel 30gm,source_6,True,75.0,66.0,agron remedies,30g gel in tube,tube,diclofenac linseed oil menthol methyl salicylate
source_6-75975,doloron injection,source_6,True,59.63,52.05,agron remedies,3ml injection,injection,diclofenac750mg
source_7-90580,doloron p 50 mg500 mg tablet,source_7,True,5.75,5.6,agron remedies pvt,100 tablets in 1 strip,,diclofenac 50mg paracetamol 500mg
source_6-75976,doloron p tablets,source_6,True,5.75,4.89,agron remedies,10 tablets in strip,strip,diclofenac sodium paracetamol
source_2-39742,dolorox 20mg tablet,source_2,True,30.0,24.6,alpic remedies,,,piroxicam 20mg
source_6-75977,dolorub active gel,source_6,False,67.5,57.38,micro labs,30g gel in tube,tube,diclofenac linseed oil menthol methyl salicylate
source_7-90582,dolorylmr tablet,source_7,True,59.63,52.05,shrion pharmaceuticals,,,aceclofenac 100mg paracetamol 325mg chlorzoxazone 250mg
source_2-39744,dolorylp tablet,source_2,True,31.9,26.16,shrion pharmaceuticals,,,aceclofenac 100mgparacetamolacetaminophen 500mg
source_1-65267,doloryl plus tablet,source_1,True,80.0,70.4,shrion pharmaceuticals,10,strip tablet,unknown
source_6-75978,dolosac 75mg injection,source_6,True,12.0,10.56,cipla,3ml injection,injection,diclofenac sodium
source_6-75979,dolosac gel,source_6,True,82.5,72.6,cipla,30g gel in tube,tube,diclofenac linseed oil menthol methyl salicylate
source_7-90585,dolosacp 25mg75mg injection,source_7,True,59.63,52.05,sac pharmaceuticals,,,diclofenac 25mg paracetamol 75mg
source_6-75980,dolosac p injection,source_6,True,19.9,17.51,cipla,2ml injection,injection,piroxicam
source_7-90586,dolosacpx 20mg injection,source_7,True,59.63,52.05,sac pharmaceuticals,,,piroxicam 20mg
source_1-65268,dolosacpx 20mg tablet dt,source_1,True,49.9,43.912,sac pharmaceuticals,10,strip tablet,piroxicam20mg
source_6-75981,dolosac px dt tablets,source_6,True,49.9,43.91,cipla,10 tablets in strip,strip,piroxicam
source_6-75982,dolosac px injection,source_6,True,23.0,20.24,cipla,2ml injection,injection,piroxicam
source_6-75983,dolosac tablets,source_6,True,4.0,3.52,cipla,10 tablets in strip,strip,chlorzoxazone diclofenac potassium paracetamol
source_7-90588,dolosactr 50mg injection,source_7,True,59.63,52.05,sac pharmaceuticals,,,tramadol 50mg
source_6-75984,dolosac tr injection,source_6,True,59.63,52.05,cipla,2ml injection,injection,tramadol
source_2-39751,dolosactrp 325mg375mg tablet,source_2,True,50.0,41.0,sac pharmaceuticals,,,paracetamolacetaminophen 325mgtramadol 375mg
source_7-90589,dolosactrp 375mg325mg tablet,source_7,True,59.63,52.05,sac pharmaceuticals,,,tramadol 375mg paracetamol 325mg
source_6-75985,dolosac trp tablets,source_6,True,50.0,44.0,cipla,10 tablets in strip,strip,paracetamol tramadol
source_7-90590,dolosafe 375mg325mg tablet,source_7,True,59.63,52.05,tidal laboratories pvt,,,tramadol 375mg paracetamol 325mg
source_7-90591,dolosafe d tablet,source_7,True,59.63,52.05,tidal healthcare pvt,,,tramadol 375mg paracetamol 325mg
source_6-75986,dolosafe d tablets,source_6,True,104.5,91.96,tidal laboratories pvt,10 tablets in strip,strip,tramadol375mg domperidone100mg paracetamol acetaminophen3250mg
source_6-75987,dolosafe tablet,source_6,True,43.45,38.24,tidal laboratories pvt,10 tablets in strip,strip,tramadol375mg paracetamol acetaminophen3250mg
source_1-65269,dolosafe tablet 10s,source_1,True,162.0,142.6,tidal laboratories pvt,10,strip tablet,paracetamol325mg tramadol375mg
source_6-75988,dolosaid p strip of 10 tablets,source_6,True,59.0,59.0,univentis medicare,10 tablets in strip,strip,aceclofenac1000mg paracetamol acetaminophen3250mg
source_6-75989,dolosaid sp strip of 10 tablets,source_6,True,102.0,86.7,univentis medicare,10 tablets in strip,strip,serratiopeptidase100mg aceclofenac1000mg paracetamol acetaminophen3250mg
